title,date,content,verified_product,rating,product
Parvind Yadav,Reviewed in India on 17 May 2021,"Battery life is best and light weight
I thing nice pc",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Matt,Reviewed in India on 27 March 2021,"Nice design and specs., great value for money",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Anil,Reviewed in India on 25 January 2022,Good product and service,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
satya,Reviewed in India on 21 March 2021,waste of money sometimes screen was marks,Verified Purchase,2,"HP Pavilion 14,11th Gen Intel Core i5"
Madhan kumar,Reviewed in India on 21 May 2021,Worth buying. Excellent. Really happy. Planning to buy one more.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Mukesh Kumar,Reviewed in India on 17 April 2021,Booting time with in sec. Superb performance,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
vaibhav,Reviewed in India on 31 May 2021,I think overall it's a good laptop for work from home purpose.,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Madan,Reviewed in India on 24 June 2021,"It's good but the size is small enough, go for it",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 22 September 2021,"Good one, but price bit high",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Raghav Shetty,Reviewed in India on 26 November 2021,Worth the price.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Pranav,Reviewed in India on 4 June 2021,Battery life is too poor,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
shamprasad,Reviewed in India on 14 May 2021,The Product meets my expectations.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
anirudh goud,Reviewed in India on 25 June 2021,Good product,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Mahendra Prasad,Reviewed in India on 21 April 2021,It produces more heat than others laptop.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Parmeshwar Gurjar,Reviewed in India on 28 July 2021,That is a amazing product from Amazon,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
ss,Reviewed in India on 10 August 2021,Nice,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
poornachandra,Reviewed in India on 17 July 2021,"Light weight, very impressive laptop",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Abhishek M.,Reviewed in India on 4 September 2021,Very fast,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Aravind_Alavala,Reviewed in India on 24 May 2021,"Good Laptop with lots of features.
❤️ Loved it",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Jungkook,Reviewed in India on 6 April 2021,Good looking + light weight and very fast,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Rajkumar,Reviewed in India on 19 July 2021,Looks good. Decent product for this budget,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Amit,Reviewed in India on 20 August 2021,Display is not good.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Akshay Kumar,Reviewed in India on 7 July 2021,Good,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Chittal Patel,Reviewed in India on 5 June 2021,Amazing product at this price point!,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Ravinder R.,Reviewed in India on 9 April 2021,Good,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
SANDEEP,Reviewed in India on 16 September 2021,Sound quality not so good,Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
pratham sant,Reviewed in India on 21 May 2021,Loved it,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Jay Ahuja,Reviewed in India on 1 March 2022,All are good,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Reddeppa Reddy,Reviewed in India on 10 February 2022,Good laptop,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
SISSG GLOBAL CONSULTANCY PVT LTD,Reviewed in India on 21 October 2021,Value for money,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
MubeenaPatan,Reviewed in India on 30 May 2021,Loved It!!,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
wagish aggarwal,Reviewed in India on 10 June 2021,excellent product worth of money,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Tony Lee,Reviewed in India on 10 December 2021,Excellent,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 26 August 2021,Good laptop .,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
M S.,Reviewed in India on 14 February 2022,Good one,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
jaya,Reviewed in India on 12 January 2022,Awesome,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Rupsa Singh,Reviewed in India on 4 December 2021,Nice..,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Harshal,Reviewed in India on 10 June 2021,Heating Issue,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Prem Reddy,Reviewed in India on 29 June 2021,Best laptop for best money,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Samarth M G,Reviewed in India on 12 April 2021,"It's better, worth for money",Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
Lalitkumar malviya,Reviewed in India on 5 February 2022,Good,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Bikash,Reviewed in India on 1 May 2021,It's really good laptop,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
A,Reviewed in India on 8 March 2022,,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
shashwat,Reviewed in India on 7 July 2021,Good laptop,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Harish P.,Reviewed in India on 17 September 2021,,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Saeem Tufail,Reviewed in India on 17 July 2021,Descent laptop,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Harsh Rana,Reviewed in India on 23 August 2021,,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
adv.sunil,Reviewed in India on 10 May 2021,Good Product....,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Aditya Dash,Reviewed in India on 16 July 2021,Light weight,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
SANJAY G.,Reviewed in India on 7 July 2021,Good product.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Tejas,Reviewed in India on 3 August 2021,,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Yashwant,Reviewed in India on 3 July 2021,Good,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Niranjan K R,Reviewed in India on 12 July 2021,Good product,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Aasif,Reviewed in India on 16 April 2021,good for office work,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Dr Prashant Mishra,Reviewed in India on 2 April 2021,Go for it,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Pramod Kumar,Reviewed in India on 29 April 2021,Good,Verified Purchase,2,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 5 April 2021,Good,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Chander,Reviewed in India on 5 April 2021,Nice,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Pratyaksh Parthroop,Reviewed in India on 1 March 2021,Pavillions are the worst laptops please think twice before buying this product I have Pavillion laptop i5 but the performance is really not to the point plus i have graphics card and its not up to point as it seems to be better buy a asus laptop,,1,"HP Pavilion 14,11th Gen Intel Core i5"
Rohit Dubey,Reviewed in India on 4 March 2021,"I bought this laptop from hp store. This is the best budget laptop having 16gb - 3200 RAM. We can also increase the capacity of SSD to 1TB.
One thing I didn't like is 250 nits brightness..mit should have been 300 nits.

- latest 11th gen processor
- 16gb RAM
- SSD storage
- Backlit keyboard
- Fingerprint
- Type C charging (but they don't provide type C Charger)
- Only 1.41 kg",,5,"HP Pavilion 14,11th Gen Intel Core i5"
sinisterscorp,Reviewed in India on 9 June 2021,"The only notebook brand in the market offering the latest specs for under 90k. I bought the Core i5 + 512 GB SSD model in April 2021 for about 61k from a recognised HP showroom instead of Amazon. After one and a half months of usage, I can say it's one of the good ones.

Although the webcam this model has is the worst. It is not 720p HD, it's worse than a low-level VGA webcam. The video and photos are extremely grainy and tinted. I approached HP Care thinking there was an issue with this unit. Turns out it's a universal problem and they wouldn't change the unit because the hardware was fine.

Sound is pretty good, finish looks premium metal, but is plastic... hopefully durable. It's on the quiet side with respect to fans, which only make noise if you're processing something heavy like updating the BIOS or converting a rather heavy raw video file to MP4. The chiclet keyboard is good, not too creaky and the backlight feature has a dimmer setting too.

There's a handy-dandy fingerprint scanner, which is smooth and fast with tactile recognition. The display is reasonably good, but not so powerful outside. If you work outdoors a lot, you'd have to put it on full brightness. You probably won't get optimum results even then.

A little disappointed in HP Care and the declining webcam quality. Given this day and age, there is a need for at least standard quality webcams. However, considering the price and the specs, the notebook is still worth it.

Pros:
- Latest Core i5 processor
- 16 GB DDR4 Dual Channel RAM
- Lightweight and smooth design
- Reasonably good display
- Backlit keyboard
- Decent battery life ( I got 5-6 hours of heavy use
on battery, but that might be different based on what applications you're using)
- Good audio
- Intel Iris Xe graphics are really good. You don't need an extra graphic card unless you're into hardcore video editing, 3D modelling or design or
heavy gaming.
- Expandable SSD storage
- Fingerprint reader

Cons:
- Terrible webcam quality
- Metallic finish, plastic build
- Screen hinges aren't the most flexible
- Number of ports - 2 USB, 1 HDMI, 1 USB Type C, 1 MicroSD reader slot (as opposed to a full or mini SD slot, which makes it a bit difficult for DSLR users)
- Only 512 GB of SSD storage
- Colour - only Natural Silver, surface prone to scratches.

Will update if I notice anything else. Hope this helps!",,4,"HP Pavilion 14,11th Gen Intel Core i5"
Raj Shah,Reviewed in India on 21 June 2021,"No matter how promising HP laptops look, their build quality is poor and have a track record of shipping faulty laptops and misfit chargers - speaking from experience with a top of the line 2L HP Envy laptop.

If the laptop is dead on arrival, they have a pretty lengthy process to get a certificate and their services, especially in Mumbai, India are pretty poor.

Save your hard earned money, if you want a reliable laptop, would highly recommend Asus.",,1,"HP Pavilion 14,11th Gen Intel Core i5"
Prem,Reviewed in India on 12 September 2021,"So far its been 2 months and no problems! I tried to buy from Amazon but needed urgently due to my Alienware 17 Dell bought before 2 years not working.

I own so many laptops. This is the best so far. Very fast on airtel lowest plan. Performance is way better than my older Alienware. Alienware SSD is faster on paper but HP SSD performed better than Alienware on how it feels when I surf the internet.

So far never let me down once. Always works when I need it during working hours.

Best 16GB laptop. I see some negative reviews but maybe because of wrong hardware and not because of the computer.

Only cons are 14 inch screen and no ethernet slot but I already knew about 14 inch screen and ethernet slot you can get from USB to ethernet.

Amazing laptop. Can't believe I am writing review!!!!!!",,5,"HP Pavilion 14,11th Gen Intel Core i5"
Ankit sharma,Reviewed in India on 10 March 2021,This could easily be the worse laptop at this price point as quality of the product isn't anywhere close to satisfactory....i don't knw if others have noticed it but the screen panel itself isn't installed properly into the panel housing....it could be misalignment or unsymmetric spacing between the left and right sides of the screen panel and top n bottom also.....even all the entry level laptops that i have come across have properly installed panels.....so please check carefully with the screen panel ...its not perfectly postioned......overall a really bad experience with HP ......,,1,"HP Pavilion 14,11th Gen Intel Core i5"
Gajanan Patil,Reviewed in India on 3 March 2021,"The product specifications are appearing worth while working with the laptop. Nice product by HP. Excellent performance, classic graphics, sound quality- a real Dolby sound much exhilarating, backlit keyboard, good battery backup upto 7-8 hrs. Slim n light weight product with elegant look. The biggest thing is its startup and log off time which hardly takes 5 to 3 secs respectively.

Pros: Nice laptop ... highly commendable.
Cons: Not yet noticed after its 3 days purchase.",,5,"HP Pavilion 14,11th Gen Intel Core i5"
Fast Fish,Reviewed in India on 18 April 2021,"I dont want to talk about the specs and other technical stuff - since you can compare that and see for yourself.
Overall - its a great laptop with 16 gb ram and at this price point - its perfect for home business and personal use.

Probably cant use it for A grade gaming or heavy image editing or very heavy data processing / data science

Whats great:
1. Trackpad
2. Keyboard
3. Fast boot
4. Great look and feel
5. small and light

Whats not so great:
1. The screen cant swivel/fold beyond a few degrees
2. the cover is a dust magnet
3. the keyboard couldve been slightly better",,5,"HP Pavilion 14,11th Gen Intel Core i5"
Anonymous,Reviewed in India on 2 March 2021,"Hp has done a great Job with their newly launched pavilion series. This model has all the latest features and it's very quick too. Best laptop at this price point. Don't think twice, Just buy it. You won't regret it 👍🏻",,5,"HP Pavilion 14,11th Gen Intel Core i5"
Sidharth V.,Reviewed in India on 1 September 2021,"Got the HP pavilion 14 three weeks ago. Was really excited as I was using a HP probook 430 G2, which had 4gb DDR3 RAM, i5 3rd gen and around 1tb HDD. So I think you guys have a clear image of how excited I was when I got the Pavilion with 16gb DDR4 RAM, i5 11th gen and intel iris XE. Let me give you a clear image of my purpose of this laptop. I am buying this laptop solely for the purpose of college, so for downloading all the softwares required in the mechanical engineering field, softwares required for assignments(power point, office, word), softwares for communicating(whatsapp, telegram, mail) and entertainment platforms(netflix, prime, spotify) and other programs as potplayer, qbit and a bit of tweaking. The battery life on this ultrabook is really good( I can't really say the best even though I want to because I haven't really had the opportunity to explore the battery life of this laptop's direct competitors). It easily lasts upto 4.5-5 hours when I set the battery option to best performance). Its built quality dazzled me as it was really sturdy than it appeared. No loose hinges or anything. The screen stays where we set it, and no wobble while typing which shows the rubber grips are placed parallel to the surface. The display is bit less brighter than I anticipated, I would give it a 9/10. The typing experience is really good on this keyboard, however the color for the keyboard was a bit of a bad choice. I am a OCD type of person, So I get a bit irritated when I find smudges on the trackpad, keyboard, or on the inner surface of the laptop, but I doubt you guys will even notice it. The sound quality is really good on the laptop. This weighs around 1.4 kg so this laptop is easily portable, without compromising on performance, battery life and display (atleast for me).",,5,"HP Pavilion 14,11th Gen Intel Core i5"
Ag,Reviewed in India on 24 March 2021," Nice laptop, Light weight, elegant look, Super fast , Audio and video qualities are excellent, rebooting and restarting laptop is very fast, finger print performance is too good.",,5,"HP Pavilion 14,11th Gen Intel Core i5"
Sanchit Gupta,Reviewed in India on 12 March 2021,"Amazing machine for Web and Android App Development.
I am using this laptop with Ubuntu and it's performance is Amazing.",,5,"HP Pavilion 14,11th Gen Intel Core i5"
GirishK B,Reviewed in India on 14 October 2021,"Bought a HP laptop in May 21. MS office stopped working. Though Invoice says it includes Windows10 with MSoffice, the office installed seems to be fake! Really surprised to see such fake suppliers on Amazon platform that for such costly products.
I can't even take this up with either vendor or Amazon.",,1,"HP Pavilion 14,11th Gen Intel Core i5"
Deepak Siji,Reviewed in India on 25 August 2021,"Overall good laptop, with good specs,,there aren't somany issues with the laptop,, good display, sound quality is good, fast enough for any work, light weight, low fan noise, good viewing angles, best booting up and shutting down time, charges fastly ,etc...
The only problem I faced is with the battery,,, it charges quickly but lasts 4 to 5 hours,at continuous usage, if we are not using continuously as ho claims it last more than 9 hours, other than tht i haven't faced any issues,
- i bought ceramic white colour(dv0053tu) and it looks fantastic and premium than the silver one.",,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 8 March 2022,"The laptop is very good for the price. Excellent screen. Excellent performance, very good fingerprint reader and the best part the ram can be upgraded to 32 gb which makes it future proof. I really love that hp is offering upgradable ram where as all other manufacturers have resorted to sleazy practices of soldering the ram altogether or at least one slot. The MI, Asus and all the others which offer cheaper prices make sure to cripple your device as well.",,5,"HP Pavilion 14,11th Gen Intel Core i5"
Shane Winfred,Reviewed in India on 6 December 2021,"As I stated above, my experience with HP support in India has been horrible. They don't care, think you should be grateful even when they give you the wrong information, and will make sure they waste as much of your time as possible before no helping you. Don't buy HP products in India especially, the support is horrible.",,1,"HP Pavilion 14,11th Gen Intel Core i5"
Alok Chowdhury,Reviewed in India on 15 April 2021,Writing this after a month of use...multasking generates lot of heat ...at one point windows crashed for unknows reason and then recovered after several restart... sound quality is not what i expected from B&O audio system its low... battery life could have been better..,,3,"HP Pavilion 14,11th Gen Intel Core i5"
Soueabh Meshram,Reviewed in India on 11 August 2021,"decent product lightweight 8/10
looks good
multi-tasking performance you can browse so many tab its good no lag
finger scanner is so fast
boot time 7sec",,4,"HP Pavilion 14,11th Gen Intel Core i5"
Aditya bhadauria,Reviewed in India on 26 March 2021,"Battery life is not upto the 2021 standards and it is only last for 4 hours on normal usage
Rest every thing is great and the body is plastic not aluminium. The laptop is light weight and great performance.",,4,"HP Pavilion 14,11th Gen Intel Core i5"
Moparthy v.,Reviewed in India on 18 October 2021,"Good product screen works until you are lucky , good to roam after service centers . Screen best defective piece in the world , battery following it",,1,"HP Pavilion 14,11th Gen Intel Core i5"
Apaar Srivastava,Reviewed in India on 1 August 2021,"All good, except volume!!
Volume is quite low which is an important issue to look into!

Good Product, Delivery was quick!! 😊",,4,"HP Pavilion 14,11th Gen Intel Core i5"
Shivakumar,Reviewed in India on 31 July 2021,Air vent is towards down side....can't keep the laptop in lap as it easily becomes hot....very good specs for this price but compramised for the build,,2,"HP Pavilion 14,11th Gen Intel Core i5"
Sri harsha,Reviewed in India on 10 September 2021,Everything is good less boot time wonderful speed sufficient batterylife neet and clear display .only thing I can't able to find accessories .,,5,"HP Pavilion 14,11th Gen Intel Core i5"
Dr. Tegsharan kaur,Reviewed in India on 27 July 2021,"Wonderfull product, very light weight, easy to handle and gives u a steady and metallic feel
U should go for it!!",,5,"HP Pavilion 14,11th Gen Intel Core i5"
Vaibhav,Reviewed in India on 5 July 2021,"i bought this from a offline hp store. this is a beast. camera quality is okay i dont see any grains. suitable for games like free fire, asphalt 9 etc. screen resulution is the best..... very happy with this. very fast and no lags.
just go for it",,5,"HP Pavilion 14,11th Gen Intel Core i5"
VIKAS K.,Reviewed in India on 11 November 2021,Customer Service is very very very bad. If any hardware issue occurred then it’s your luck that the product defect are fixed otherwise no service will be given.,,5,"HP Pavilion 14,11th Gen Intel Core i5"
Aishwary Singh,Reviewed in India on 12 July 2021,"It's Fantastic & Fabouls
Overall look is good and battery is OK 6-9 Hrs
Performance is very smooth and very light laptop",,5,"HP Pavilion 14,11th Gen Intel Core i5"
customer,Reviewed in India on 12 August 2021,Broken seals … so I am not sure that original product is inside … so returned.. very bad ..I came to a decision that better to buy offline…,,1,"HP Pavilion 14,11th Gen Intel Core i5"
Ankit Kumar Mishra,Reviewed in India on 21 July 2021,"This is perfect product. Light weight, fast, no lag and I'm reviewing after 1 month. Best in class for sure.",,5,"HP Pavilion 14,11th Gen Intel Core i5"
MV,Reviewed in India on 29 July 2021,"This laptop is way ahead of its time!
Performance is amazing
Display and audio are ideal for editing and music production",,5,"HP Pavilion 14,11th Gen Intel Core i5"
Anil,Reviewed in India on 2 November 2021,I found battery backup is very low. A fully charged laptop is hardly coming upto 2 hrs. Not happy with the battery backup,,3,"HP Pavilion 14,11th Gen Intel Core i5"
Sinchana S,Reviewed in India on 3 June 2021,"Brought a week ago..
Laptop is working fine. Design is good.. Speakers are just awesome.. Processor performance is impressive,very fast.. Display is good..Over laptop is really great..",,5,"HP Pavilion 14,11th Gen Intel Core i5"
Prince Rauniyar,Reviewed in India on 29 April 2022, Battery backup is very bad 2 hours under not value for money battery backup is hardly used to 2 hour,,5,"HP Pavilion 14,11th Gen Intel Core i5"
Mukhtar,Reviewed in India on 8 April 2021,"Battery life around 7to 8 hours
Light weight build quality is really good
Fingerprint reader not working properly
Over all it is a best buy",,5,"HP Pavilion 14,11th Gen Intel Core i5"
Tanu,Reviewed in India on 14 April 2021,Got laptop on 9th April I was very excited It is a great buy Its system are best in this range I use it for my online classes Its battery is also good,,5,"HP Pavilion 14,11th Gen Intel Core i5"
Shankar P Suligavi,Reviewed in India on 5 August 2021,Laptop is good but Battery gives 2 to 3 hours backup. HP has to upgrade their batteries.. At least 4 hour's back required..,,3,"HP Pavilion 14,11th Gen Intel Core i5"
Vatsala,Reviewed in India on 22 November 2021,It's just good not the best. I hope it will improve more. Would write after 3 4 months for better,,3,"HP Pavilion 14,11th Gen Intel Core i5"
BeautifulLife,Reviewed in India on 16 October 2021,"This is a an ultimate laptop for home business & study use. It comes along with MS Office 2019 and the surprise factor is unlike the description the machine is pre-installed with Windows 11 ! I was expecting Windows 10 and it was a surprise element for me.. Performance is excellent - it boots up fast, browser opens quick and MSO apps are blazing fast.. just like enterprise machines... Screen quality is also great... Overall loved the product. More to come as I use the system",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Prashant Nayak,Reviewed in India on 22 October 2021,"This time my experience with Amazon has been not so good. The laptop came with dead cells on the screen. So I decided to return the same....with no options offered by Amazon to return. What is available is only replacement. When called amazon help they told me to upload pics of the screen which were not easily captured. So post the uploads of photographs and follow-up they informed me that they will provide me an replacement. I go the replacement but with following discrepancies:
The Warranty paper has some other serial number. so its is void. Secondly after activating the MS office its got locked after 15 days with a screen message saying the same being used on another laptop.
Called Amazon help they informed me to get help from HP and if they don't respond or deny the same, I should get a service denial communication from them. So Amazon will respond only after that. Meantime, I am left high and dry with a locked MS office and I can tell you this will go on for next atleast fortnight with no guarantee on any solution.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Dr. R K Sharma,Reviewed in India on 8 November 2021,"Performance, sound quality, build & Looks of laptop are awesome. It is having very thin and sleek body. Its Silver color gives superb look. The appearance of the laptop is further enhanced due to the presence of shining HP logo at the back. The high quality of plastic body provides premium look of a metal. Typing gives tremendous pleasure. Boots in seconds & same way it shuts down also. Apps opens immediately. Connectivity works superbly.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Vipin Kumar,Reviewed in India on 11 August 2021,Nice product in this price range,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Deepak,Reviewed in India on 3 November 2021,"Purchased a second one. Bought the same model in April this year. Slim design, light weight and good performance.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Sayyad,Reviewed in India on 30 September 2021,Good configuration but laptop body should be mat finish because surface is smooth I don't like it and may slip laptop,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Ashok Kumar,Reviewed in India on 5 November 2021,I love this laptop...,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Soumya Prakash Mishra,Reviewed in India on 6 November 2021,"Performance- Good
Build Quality- Good
Cons- Heating quickly, even if no programs are running.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Kiran Yadav,Reviewed in India on 11 November 2021,Met my expectations,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Anil Kuriyal,Reviewed in India on 5 October 2021,"Really it is a wonderful Laptop. Look wise- beautiful. Performance-Nice and smooth. Battery Life- OK
Over-all- Value of money.
Happy to purchase",,5,"HP Pavilion 14,11th Gen Intel Core i5"
Ashutosh Dash,Reviewed in India on 25 November 2021,A must buy product. Fabulous Features ...... . . . . . . . . . . . . .,,5,"HP Pavilion 14,11th Gen Intel Core i5"
Aniket,Reviewed in India on 25 April 2022,"I've never written a review in my life, so you can imagine how desperate/angry/whatever I am. I dislike this laptop so badly that I'm writing this review. This laptop has the worst design you can imagine; it gets hot even with routine use and then crashes. I've already lost a lot of work as a result of this terrible laptop. This laptop was my greatest mistake, and yeah, I squandered my money on this useless ""thing"".",,1,"HP Pavilion 14,11th Gen Intel Core i5"
Atul,Reviewed in India on 2 April 2022," I got the DV1001TU model. Product description claims to be anti-glare screen but in fact, it is so highly reflective like a mirror, that I can comb my hairs using it; very uncomfortable to work on. Touchscreen laptops usually have reflective screens (like the one on the right in the video that I've uploaded), but this is not even touchscreen. Simply unacceptable screen quality. The product is not returnable; it's replacement only and Amazon makes it a walk through hell, to return this on account of false description.

Connecting second monitor over USB-C DP does not work; second display as well as the laptop display starts losing signal. Driver update makes not difference.

Windows 11 is preinstalled and its not easy to install Windows 10; drivers for SSD are missing if you try a clean install with ISO created with Windows Media Creation Tool.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
nitin ramesh,Reviewed in India on 16 April 2022,"Build of this laptop is absymal, low quality material used for the body.
And Amazon won't accept this as a reason for return, so I highly recommend not to buy this laptop, and shame on Amazon for not having a return option on the case of quality of a product.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
kuldeep soni,Reviewed in India on 21 April 2022,Overall goof,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Ravi,Reviewed in India on 23 March 2022,"The keyboard is not comfortable. PG Dan, up, home, end keys shouldn’t be there. When you try to hit enter key, you’ll end up hitting PG Dan key vice versa.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Senthil,Reviewed in India on 26 April 2022,Good screen quality and better battery life.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Surajit Sarbajna,Reviewed in India on 15 April 2022,"Awesome laptop. Great performance with 16 GB RAM and 512 GB SSD. Picture quality is awesome. Its anti glare screen is great.
It is already preloaded with Windows 11 and MS office home edition genuine version. So no piracy, and no virus.
Battery life is very good. Using laptop a month now for video editing, entertainment and gaming purposes. Awesome performance.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Atharv Pote,Reviewed in India on 23 March 2022,"Battery is degraded to 78% of full design capacity after only a year. Talked to customer service, they have no idea how battery works and says full design capacity fluctuates charge by charge (WTF). Denied any repair or replacement. Service technicians have no idea what they are doing. Laptop heats up a lot (incredibly uncomfortable to hold), I think CPU power management tuning is not done properly, did it myself by reading windows documentation, dose not heat up that much now. Overall good machine but that battery issue is just not acceptable. Service is non existent, they will frustrate you till you give up. For you own peace of mind do not buy this laptop.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 30 March 2022,I Got This Product from The Amazon so Amazing And Well packaged By The Seller computronics and Got It In the Best Offer i am glad to purchase This laptop And satisfied by the seller Support. I give it 5 star Satisfied and amazing Seller. Trustfull Seller.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Divya Kantlam,Reviewed in India on 8 April 2022, Good product,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 6 April 2022,Good but little pricey,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Sushma Mishra,Reviewed in India on 12 April 2022,"Battery is not good,even I want raise a complin but not able to that . customer service is not good",Verified Purchase,2,"HP Pavilion 14,11th Gen Intel Core i5"
Rachna,Reviewed in India on 28 March 2022,"Just set it up. Is light and efficient. Can feel the heating up of the board. Hopefully, it does not get too hot. Will update after a month of usage.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
sunil kailasa,Reviewed in India on 12 April 2022,Its good,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 21 March 2022,"Wrost design with backlit unable to see anything, power button beside the delete button. when backlit buttons color should be diffrent..",,1,"HP Pavilion 14,11th Gen Intel Core i5"
kapil,Reviewed in India on 29 March 2022,Laptop performance great. Worth to buy. Light weight and easy to carry,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
