title,date,content,verified_product,rating,product
G Hemanth kumar,Reviewed in India on 15 May 2022,Simply amazing. Best experience ever,Verified Purchase,5,Iphone13
Durga prasad,Reviewed in India on 7 May 2022,Good,Verified Purchase,5,Iphone13
VIKASH KUMAR,Reviewed in India on 20 April 2022,Best Phone.,Verified Purchase,5,Iphone13
GOVIND SARSWAT,Reviewed in India on 27 May 2022,Photo quality is too good,Verified Purchase,5,Iphone13
Manohar Singh,Reviewed in India on 24 February 2022,Good phone,Verified Purchase,3,Iphone13
Amazon Customer,Reviewed in India on 20 May 2022,EXCELLENT,Verified Purchase,5,Iphone13
Abhijeet n.,Reviewed in India on 26 May 2022,Very good,Verified Purchase,4,Iphone13
K JHANSI,Reviewed in India on 27 March 2022,Worth product,Verified Purchase,5,Iphone13
Sandeep singh,Reviewed in India on 16 February 2022,Got delivered in 1.5days. Amazing Amazon!!,Verified Purchase,5,Iphone13
Karandeep Singh,Reviewed in India on 25 May 2022,,Verified Purchase,5,Iphone13
Ravi,Reviewed in India on 25 February 2022,Overall good buy,Verified Purchase,5,Iphone13
Krunal Oza,Reviewed in India on 28 May 2022,Amazing,Verified Purchase,5,Iphone13
Sumit Kumar,Reviewed in India on 6 April 2022,Perfect,Verified Purchase,5,Iphone13
Ninad Patel,Reviewed in India on 9 April 2022,Parfect fiting,Verified Purchase,5,Iphone13
Rabindra Raj,Reviewed in India on 20 February 2022,Supar,Verified Purchase,3,Iphone13
Manoj Waghmare,Reviewed in India on 14 April 2022,Great product,Verified Purchase,5,Iphone13
R,Reviewed in India on 12 March 2022,An expensive one.,Verified Purchase,5,Iphone13
Amazon Customer,Reviewed in India on 9 March 2022,Worth every penny,Verified Purchase,5,Iphone13
Amazon Customer,Reviewed in India on 23 April 2022,Worth money product,Verified Purchase,5,Iphone13
viknesh,Reviewed in India on 27 February 2022,Ok,Verified Purchase,5,Iphone13
Dr Banwari,Reviewed in India on 23 May 2022,,Verified Purchase,5,Iphone13
Aditya Pandey,Reviewed in India on 8 May 2022,Awesome. Just loved it❤️.,Verified Purchase,5,Iphone13
Prem Upadhyay,Reviewed in India on 22 April 2022,Simply Wowwwww..,Verified Purchase,5,Iphone13
Ayush tiwari,Reviewed in India on 31 March 2022,Battery life is very poor,Verified Purchase,3,Iphone13
Bunty Narang,Reviewed in India on 22 February 2022,Like,Verified Purchase,5,Iphone13
Amazon Customer,Reviewed in India on 17 May 2022,Good,Verified Purchase,5,Iphone13
ujjwal saha,Reviewed in India on 31 March 2022,Very good phone,Verified Purchase,5,Iphone13
Biswajit,Reviewed in India on 11 February 2022,Let’s see how it work,Verified Purchase,5,Iphone13
Durga Prasad,Reviewed in India on 24 February 2022,Mobile nice,Verified Purchase,5,Iphone13
Rojan g.,Reviewed in India on 10 December 2021,Amazing phone,Verified Purchase,5,Iphone13
PRAVEEN SUTHAR,Reviewed in India on 7 March 2022,STARLIGHT AMAZING,Verified Purchase,4,Iphone13
Syamdeep C,Reviewed in India on 20 November 2021,Nice performance,Verified Purchase,4,Iphone13
Vijay,Reviewed in India on 5 May 2022,Quality of product,Verified Purchase,5,Iphone13
sainath satish pawar,Reviewed in India on 16 May 2022,Best phone,Verified Purchase,5,Iphone13
shrikant chaudhari,Reviewed in India on 12 April 2022,Nice product,Verified Purchase,5,Iphone13
Sanjeev Kumar Naha,Reviewed in India on 9 March 2022,Just superb phone.,Verified Purchase,5,Iphone13
Neo,Reviewed in India on 17 May 2022,We got scammed :(,Verified Purchase,1,Iphone13
Priyanka B.,Reviewed in India on 22 May 2022,,Verified Purchase,4,Iphone13
Amazon Customer,Reviewed in India on 11 May 2022,Defective product,Verified Purchase,1,Iphone13
MD Hanif sk,Reviewed in India on 24 February 2022,"Awesome.
Ty amazon",Verified Purchase,5,Iphone13
Rajan,Reviewed in India on 24 March 2022,IPhone is always best,Verified Purchase,5,Iphone13
Dr.Taj Shaikh,Reviewed in India on 6 January 2022,Awesome product,Verified Purchase,5,Iphone13
Ashish,Reviewed in India on 15 May 2022,life is gooooood,Verified Purchase,5,Iphone13
Amal Jose,Reviewed in India on 24 April 2022,Superb,Verified Purchase,5,Iphone13
Bhuvana,Reviewed in India on 10 March 2022,Mostly liked,Verified Purchase,5,Iphone13
Madhu Mathews Joy,Reviewed in India on 27 March 2022,Good phone,Verified Purchase,5,Iphone13
Kuldeep kumar,Reviewed in India on 9 March 2022,Nice,Verified Purchase,5,Iphone13
Pawan Srivastava,Reviewed in India on 27 May 2022,Wow. Feelings,Verified Purchase,5,Iphone13
Monish,Reviewed in India on 17 March 2022,Purely loved it 💙,Verified Purchase,5,Iphone13
Riddhish Raut,Reviewed in India on 9 May 2022,Nice product,Verified Purchase,5,Iphone13
Siddharth,Reviewed in India on 23 May 2022,Good product,Verified Purchase,5,Iphone13
Maregouni Rahul Goud,Reviewed in India on 24 February 2022,It’s worthy!,Verified Purchase,5,Iphone13
deepak tomar,Reviewed in India on 19 February 2022,Awesome ✌️,Verified Purchase,5,Iphone13
Deepak Sungra,Reviewed in India on 30 March 2022,Nice product!,Verified Purchase,5,Iphone13
MR,Reviewed in India on 15 February 2022,Worth every penny.,Verified Purchase,5,Iphone13
Rajeev kumar,Reviewed in India on 14 April 2022,I like it,Verified Purchase,5,Iphone13
Natraj Kumar,Reviewed in India on 11 November 2021,Great,Verified Purchase,5,Iphone13
Ajay,Reviewed in India on 18 February 2022,Value for money,Verified Purchase,5,Iphone13
NIRMAL SHRESTHA,Reviewed in India on 3 March 2022,Good product,Verified Purchase,5,Iphone13
mahipal,Reviewed in India on 16 April 2022,Mast h,Verified Purchase,5,Iphone13
premchand,Reviewed in India on 25 May 2022,Cool,Verified Purchase,5,Iphone13
Ajaykumar,Reviewed in India on 17 April 2022,Good,Verified Purchase,4,Iphone13
Kamal,Reviewed in India on 13 February 2022,Good,Verified Purchase,5,Iphone13
Pankaj Dhumane,Reviewed in India on 5 March 2022,,Verified Purchase,5,Iphone13
mritunjay gupta,Reviewed in India on 13 May 2022,,Verified Purchase,5,Iphone13
MONU,Reviewed in India on 24 May 2022,,Verified Purchase,5,Iphone13
Sameer sharma,Reviewed in India on 23 May 2022,,Verified Purchase,5,Iphone13
RAMSINGH MEENA,Reviewed in India on 26 February 2022,,Verified Purchase,5,Iphone13
Pankaj rajput,Reviewed in India on 15 May 2022,,Verified Purchase,5,Iphone13
Manjunath M S,Reviewed in India on 5 April 2022,Nice,Verified Purchase,5,Iphone13
Kanishk Jha,Reviewed in India on 4 May 2022,,Verified Purchase,5,Iphone13
VIKAL KUMAR,Reviewed in India on 26 April 2022,,Verified Purchase,5,Iphone13
Rahul Malviya,Reviewed in India on 11 April 2022,,Verified Purchase,5,Iphone13
Shubham,Reviewed in India on 30 March 2022,,Verified Purchase,5,Iphone13
Dheeraj yadav,Reviewed in India on 3 March 2022,,Verified Purchase,5,Iphone13
rekeez nazim,Reviewed in India on 1 March 2022,,Verified Purchase,5,Iphone13
Shah sales corporation,Reviewed in India on 19 January 2022,Ok,Verified Purchase,5,Iphone13
Perry thind,Reviewed in India on 26 November 2021,,Verified Purchase,5,Iphone13
kanmishun lungleng,Reviewed in India on 26 September 2021,No big upgrades at all!! It’s the same as iPhone 12 except that they changed the camera designed! Apple STOP FOOLING US,,1,Iphone13
Dinakar,Reviewed in India on 26 September 2021,You can buy two to three Samsung/Other best mobiles with this specifications.. not up to the mark. Only camera got changed compared to iPhone 12,,1,Iphone13
pratyaksha pritam,Reviewed in India on 21 October 2021,"So I ordered this phone from apple’s official website. And have been using this for the past 1 week and trust me it has one of the best batteries you will find on any phone. I am a moderate user when it comes to cellphones i.e the basic Instagram Facebook WhatsApp YouTube and Netflix. This phone if charged fully lasts up to 24 hours if used moderately without any heavy gaming.

The reason I am writing this review is because of the useless comments of people that are rated high but can’t actually afford this phone.

Coming from one plus 6t this phone is a huge jump (I love my one plus… still using it as my work phone) but it is obviously a lot to adjust to since we are completely switching to a different OS seems like shifting to a different nation all together.

Anyway.. if you do have a good enough budget you should definitely go for this beauty",,4,Iphone13
Vidya s.,Reviewed in India on 26 September 2021,Very expensive and not working well as I was thinking about it so I think this is my wrong selection.,,1,Iphone13
Bikash Borah,Reviewed in India on 26 September 2021,wastage of money. better go for Iphone 12 pro. amazon Great indian sale also ll be there at 4th oct just grab ip12pro with huge discount. and iphone13 assembled in China but 12pro assamble in India,,1,Iphone13
Akx,Reviewed in India on 26 January 2022,"Upgraded from 8 plus to 13, so far I lovee the camera settings and it’s display, the battery life is something I didn’t expect from specially Iphone, the charge cycle is unbelievable!! If I charge my phone in the morning then it’s good to go for an entire day to use it!! I’m glad I purchased it!",,5,Iphone13
Kartikay,Reviewed in India on 30 September 2021,"I don’t know why they are doing this kind of things i mean at 70k even you don’t get the 120hz display, at least 90hz must be there. Only camera improvement, instead selling phones why they don’t sell apple DSLRs .",,1,Iphone13
Akash Ranjan,Reviewed in India on 11 November 2021, Best mobile. Best thing is cinematic video recording and as well as nice picture quality. Update from iphone 11 to 13 and liked it.,,5,Iphone13
den,Reviewed in India on 3 April 2022,"Those who are saying, it's just iPhone 12 with design change, then you're wrong,
And most of them are upgrading to 13 will have older devices.

First thing you notice is the battery backup, it is amazing, at least 3hrs more sot than 12.
Main 12MP camera now has bigger sensor , fast auto focus and sensor shift stabilization,
If you compare side by side with 12, you can see that, in most of the night time, 13 just opens shutter for 1s where as 12 takes 3s, means photos will be sharper and will not suffer from motion blur.
UW is slightly better in night, even though it's the same sensor
Cinematic mode is very good in day time with peoples , but kept at 1080p at 30fps
Dolby Vision HDR recording bumps up from 4k 30fps to 4k 60fps
It is brighter outdoors
BDS support in GPS
Magsafe accessories now attach even stronger
and now base storage now comes with 128GB",,5,Iphone13
Akash lalwani,Reviewed in India on 8 December 2021,Was using 11 before this. Wanted to go for 13 pro. Wished 120 hertz pro motion display in my phone. But that costed way too much. Nevertheless this standard 13 model is not too behind. Almost same cameras. Amazing battery life and speakers. And build is similar to 12 offourse but functionality is better. Great changes from 12 especially in camera and battery. Perfect value smartphone in 72000₹ (128gb). IOS is IOS. Ecosystem is unmatched. Hence for me a perfect phone.,,5,Iphone13
virendra,Reviewed in India on 24 January 2022,"This product is not worth for its money
If u r switching 1st time from android, then you will feel scrolling is very slow in it, refresh rate just 60hz, even screen is just 6.1 with big notch, making it look small, if you really have good amount of money, then buy only pro max series with 6.7 inch screen, expect camera, everything is better in android",,1,Iphone13
Jv,Reviewed in India on 16 October 2021,"The biggest improvement I have noted is the battery life. It’s really good. Upgraded from my 7 plus after 4.6 years. Another thing I like is MagSafe charging. One of the main issue I face with my old phone was charging port failure due to dust accumulation. MagSafe charge helps from above said issue. Of course we have to pay for that extra. Even though am enjoying bigger battery ,the thickness increased a bit and it is bit annoying. My advice is it’s a highly paid model, so use it minimum 3 years.",,4,Iphone13
Arup Dey,Reviewed in India on 6 January 2022,"Long time android user here, I bought the iPhone 13 as a replacement of my android mid range and also to shoot Youtube videos as I think an iPhone offers better value than any 60-70k vlogging cam. Absolutely love the camera, battery backup, the build quality-just no words there. Unlike android, I do not have to worry for extended zoom and g calls--very reliable. Definitely, Apple got another long time iPhone customer.",,5,Iphone13
♡Nitya♡,Reviewed in India on 4 May 2022,"It's a fraud, I looked at it and also saw a long video on YouTube about this all I saw was that I was been robbed 💀 the camera is nice and the settings are different than what was shown on YouTube but everything seems to be duplicated it's more like a duplicate Chinese item, it's not the real iPhone lol Had to return it buy a Samsung phone or something cheaper it would definitely be better than this one won't waste your money.",,1,Iphone13
Devendra latala,Reviewed in India on 28 September 2021,"Go for I phone 12 guy's ..
I suggest you for it ..
Buy I phone 12 only . Ok",,1,Iphone13
Ashwani S.,Reviewed in India on 3 December 2021,The biggest issues starts when u buy iPhone and the phone cries for getting signal for you. If don’t trust buy iPhone and experience it.,,1,Iphone13
Amazon Customer,Reviewed in India on 26 September 2021,"I had iPhone 12 already… I couldn’t found a reason to upgrade to 13.. moreover he has getting outlooks so better which is very important… Samsung, oneplus and so many outlooks are far better.. we have to change the mindset of those people that we even reject iPhone worst models.. this is 3rd flop in their series.. 1st 5C, 2nd 7",,1,Iphone13
Miqdaad Ali,Reviewed in India on 26 September 2021,"No big difference between iphone 12 and 13 , waste of money , infact iphone 12 is better than iphone 13",,1,Iphone13
Piyush,Reviewed in India on 26 November 2021,"took some time to adapt the new interface from android but its all worth it in the end.

What's Great?
1. Display
2. Camera
3. Stereo Sound
4. Battery
5. User Interface

What you will miss?
1. Fingerprint scanner
2. Jio switch to video call directly from voice call (Facetime !)",,5,Iphone13
AyanBiswas,Reviewed in India on 3 March 2022,The back camera was not working. Flash light was also not working. Most importantly Amazon denies the replacement or refund. I went to the apple service centre they kept the phone and worked like snail. Still they are diagnosing the issue.,,1,Iphone13
Nikanth,Reviewed in India on 12 February 2022,"Phone is excellent. IOS is very smooth. Battery backup excellent. The problem lies with the accessories that you will be forced to purchase. There is no charger. (Additional Rs. 1900 for apple charger). The cable is type c to lightning. (Additional Rs. 1000 for certified belkin usb to lightning cable; apple cable >2000). No headphones. (additional Rs. 2000 for other brand earbuds). No cover and screen guard. So for this price you will get phone, cable, sim ejector pin. Im not satisfied with this cable, they should have provided usb to lightning cable.",,5,Iphone13
Amazon Customer,Reviewed in India on 5 November 2021,"This phone sucks buy samsung, buy oppo, buy oneplus, even mi is better than crap apple. Don't but this crap. I regretted it, you will too.",,1,Iphone13
Aishwary Singh,Reviewed in India on 20 February 2022,"Actually I am Android user since 10 Years & Now I Switched to Iphone Yes its little difficult to adjust and comfortable with iphone it's take almost 1 week to friendly with them
Otherwise I am Student so as a student usage The Battery gives me almost 1.5 Days with once full charge & No Doubt Performance is Next Level
Camera is Good Both Rear & Front But you will miss Telephoto Lense but overall is good
I got Huge Discount it's almost I spend 63,000/- INR for 128 GB

Trust me If you have sufficient Fund Go for it
Otherwise Next Option is Iphone 12 for 50,000/- I think in this price is Good

Thanks",,5,Iphone13
Gursimar,Reviewed in India on 17 May 2022,"I bought this last month, before this I was using K20 pro.
My experience has been good with iPhone 13 in the last month. Phone is compact and easy to use.
I have turned off few settings which I don't require to get the best battery life. So I'm getting around 10 hours easily on a single charge. I have never used more than 60-70% of battery in a day (without any gaming) with 6-7 hours of SOT.
I also purchased a 20w portronics charger and it charges my iPhone in 1 hour 45 mins from 0 to 100. Although I never let it go below 20% and never charge it to 100%.
Photos cover out great, I feel front camera could have been better though and I miss telephoto. I got it for 65k after bank offer, I think the best price of this phone is below 60k.",,5,Iphone13
ZawN,Reviewed in India on 29 September 2021,"Could've been better, this is just such a small update.. I'd say stick to your old iPhone 12 if you have it.. if not then maybe think of buying this",,1,Iphone13
prathamesh kesarkar,Reviewed in India on 17 October 2021,You have to pay 95000+ for this stupid phone which doesn’t make any sense especially when they don’t even pack a charger and 120hz display in such an expensive phone. Buy Google pixel phone instead.,,1,Iphone13
Rishi,Reviewed in India on 26 March 2022,"I was looking to buy a new smartphone after my POCO F1 started having issues. If you are someone like my who's looking to move from Android to iOS, don't think twice and go ahead with the purchase. I got the phone on release day and the experience so far has been hassle free. If you have any other Apple devices, then the decision is a no brainer since sum of the each part is greater than the individual ones. One thing Apple should work on is adding 120Hz screen and switch to Type C port. I'm more than happy with my purchase.",,5,Iphone13
ANKIT MAGGO,Reviewed in India on 29 January 2022,"Apple iphone quality is good. Battery life is good initially, hope it remains same for some time. Money wise all apple products are costly.",,5,Iphone13
rOOKIE,Reviewed in India on 3 January 2022,this thing is absolute beast in battery when compared to other iPhone's. I used note 20 ultra before and i am getting nearly the same battery life with this phone in this perfect shape. I am super happy about my purchase. The camera is really great with some new features. if u are looking for a new apple device and your budget is 80k+ u can definitely buy this and not regret.💯,,5,Iphone13
Soujanya,Reviewed in India on 14 April 2022,Such a great battery life….i have charged it in the morning 10:00 am for 45mins it lasted till midnight with 15% left at 2:00am i really love this service. The camera is like awesome with cinematic mode.,,5,Iphone13
arravind,Reviewed in India on 17 October 2021,"I saw in nearby stores
It looks almost like iphone 12 except camera position
Both the phones are awesome
Whoever is having money can go for it
But people like me can see in stores",,5,Iphone13
Who@Deepak,Reviewed in India on 12 February 2022,"Before this i have samsung and i never click self image standing in front of the mirror tab ""Mausi"" ne kaha Apple lelo aur ab shakal kesi bhi aaye selfie mirror k aage.
Note: 1 lakh ruppee showoff k liye hi dete h mostly Apple lene wale log",,5,Iphone13
Atul L Goyal,Reviewed in India on 14 March 2022,Brand wise good phone. Though expensive but better for those who don't have much use and they are looking for safety quality and brand,,5,Iphone13
Binay kumar Das,Reviewed in India on 19 April 2022,"I was actually pretty worried about the 60hz panel we were getting but as soon as I started using it I fell in love with the animations..they are just so smooth.but yah we can’t play games on higher fps..but overall a great wholesome package.And don’t worry about the screen size , you’ll just get used to it in a single day..And the charging speed also doesn’t bothers me a lot as I was earlier a Samsung user and it only provides 15 and 25 w charging..But overall a great user experience with a consistent camera.But yes I still miss some handy features of android coz u have to do extra 2 to 3 steps in near about everything as compared to android..But if u r thinking to buy it…just go for it.",,5,Iphone13
darshan Jain,Reviewed in India on 19 December 2021,"Buy from Dubai not worth 90,000 phone is good ; battery life is amazing and nice true good and nice",,5,Iphone13
Atif,Reviewed in India on 30 September 2021,"Everything almost similar to iPhone 12, either go iphone 12 only or samsung if Android is not an issue. Overrated product. Nothing new.",,1,Iphone13
annshuks,Reviewed in India on 8 May 2022,"Amazon's service was best so thanks for that, so been 3 days battery for moderate use keep it run throughout full and half days means almost 36hrs. Camera quality, if u r iPhone users it won't need to define as it best. Will update full review after month. So instead thinking of iphone12 please go with latest 13 as it only 7k diff.",,4,Iphone13
Prathamesh marathe,Reviewed in India on 7 March 2022,I was a android user from long time and had a thought of shifting to ios . IOS is awesome but not actually as android we can get samsung s20 with great value and compitable with 13,,3,Iphone13
Sachin Olkar,Reviewed in India on 17 January 2022,"In 2022 atlas switched to iPhone, switched to IOS from Android. Awesome lightning fast IOS, Display, camera, battery life. Overall good experience",,5,Iphone13
Jithin,Reviewed in India on 3 February 2022,"I had a bad experience….

My unlock button is not working properly, at times it’s not unlocking my phone. I bought the phone from India on the first week of its launch.",,1,Iphone13
Mayuresh,Reviewed in India on 3 October 2021,"This is my first i phone , camera is amazing ,battery is good overall feel is mind blowing , go for it if its your 1st iPhone",,5,Iphone13
Komal Narvekar,Reviewed in India on 1 March 2022,One day I will purchase it :) still a big dream saving money for buying it after 10 years atleast :(,,5,Iphone13
Swaroop Shinde,Reviewed in India on 16 February 2022,"The price is directly proportional to the features. Everything is perfect no issues. If you want to switch to an iPhone, this is the perfect phone.",,5,Iphone13
Amazon Customer,Reviewed in India on 27 March 2022,"Country of Origin China,
you can decide your own. But India origin and manufacture only. Thank you for considering it.",,1,Iphone13
BHASKARAN .K,Reviewed in India on 8 May 2022,Buy samsung. Not worth for 60hz in 2022 . Boycott apple products . This is a below standard phone with huge notch .,,1,Iphone13
Mohammed Fahim,Reviewed in India on 5 May 2022,,,5,Iphone13
Vinamra Singh Panwar,Reviewed in India on 1 April 2022,Bestest phone there is no comparison of iphone with any other phone. Specially for picture quality. Look wise also good I’m having blue colour I didn’t like that colour but white and black colour was not available at that moment that’s why i go for blue one.. well blue is also good.,,5,Iphone13
Yash kaushik,Reviewed in India on 3 February 2022,Mind blowing phone next level photography and camera quality infact battery life is also inproved much Its value for money no doubt,,5,Iphone13
Mrityu,Reviewed in India on 3 May 2022,Dont buy apple from amazon go for samsung or anything else but not iphone or buy iphone 12 or o,,1,Iphone13
gopalakrishna,Reviewed in India on 5 February 2022,Good product and using for personal use. The device is working well.Not facing any glitches. Highly recommended product for everyone .,,5,Iphone13
Rajat G.,Reviewed in India on 18 October 2021,"First of all all those chapri who gonna buy it from emi will cry that it is same like iPhone 12 and doesn't have adaptor.
Lol then why you bought this😂",,5,Iphone13
Amazon Customer,Reviewed in India on 1 May 2022,Used it for a week... Not bad. Battery life is very good but no difference between iPhone 12 and this,,4,Iphone13
Amazon Customer,Reviewed in India on 13 May 2022,Good mobile phone but screen less and uses of phone very user friendly and disappointing for charger not including in price,,4,Iphone13
Rajeev ranjan Kumar,Reviewed in India on 11 November 2021,"Play Video
 Go and buy this phone

It has apple bionic 15 chipset which is very powerful.

You can play hardcore games like pro players",,5,Iphone13
Eklavya singh,Reviewed in India on 3 October 2021,,,5,Iphone13
OPTIMUS PRIME,Reviewed in India on 1 October 2021,"Camera has improved many folds.
Battery improvement is like wooooowwww!!!
It’s a go go if you own iphone 11 or older.",,5,Iphone13
Abhishek Singh,Reviewed in India on 4 May 2022,Its 2022 and they are still stuck at 60FPS this is Demeaning and they as a company should address this issue,,1,Iphone13
akshay jain,Reviewed in India on 7 April 2022,"Actually im a android user, used samsung galaxy s20 plus more than a year & moved to ios by iphone 13.",,5,Iphone13
Bhaskar j.,Reviewed in India on 7 May 2022,1st copy product..duplicate ..do not buy ... Amazon should gv a solution to this kind of expensive products like a 1month period of return if there any quality issues,,1,Iphone13
Anand Kumar Singh,Reviewed in India on 21 March 2022,As this iPhone offers well stable iOS and one of the best hardwares this is a nice phone to buy,,5,Iphone13
Yash Adity,Reviewed in India on 16 March 2022,,,5,Iphone13
Pawan rajput,Reviewed in India on 21 April 2022,Very expensive and not more useful Android is better then this phone 📱🤳 battery life is lol camera is good,,1,Iphone13
deepakredekar,Reviewed in India on 30 May 2022,"I,am in Love with this 13, it’s wayyyyy better than android.
*Battery last’s 6-7(with heavy Gaming).
*Display is Super duper.
*Audio quality with any earphones gives amazing output.
*No complains with this beast.🔥",,5,Iphone13
bedanta razz gogoi,Reviewed in India on 10 April 2022,It is a very nice product by apple. Legendry handy machine. It will make me very happy. Feel very satisfied with it. Thank my mom and dad to give me iphone13,,5,Iphone13
Gautam kunal,Reviewed in India on 20 January 2022,"No biometrics with many UI flaws. Too expensive at 90K range.
Better wait for new versions so that the price will drop for this version substantially.",,1,Iphone13
subhodip chakraborty,Reviewed in India on 6 May 2022,"I have made a mistake of going with the hype and buying the iPhone...It's a useless piece of trash for 50k. No functionality whatsoever. Just a piece of showoff,nothing else. I also have put up an ad olx.
Rather go for samsung S series",,1,Iphone13
Hetal Bhogayata,Reviewed in India on 8 March 2022,"Maja nai aaya sach bolu pichhla wala hi hai
Kuch naya waya karte nai hai yeh apple waale bilkul maja nai aaya",,2,Iphone13
Hritik kakvipure,Reviewed in India on 16 May 2022," The name itself says. Apple iPhone 13 is the best piece for the professionals and others. Camera, performance, display etc are outstanding. Have no words to mention such wast nature of apple iPhone 13.",,5,Iphone13
Surendra,Reviewed in India on 7 January 2022,love the phone... its amazing the camera quality is so good...apple never disappoints.. though people with iPhone 12 wouldn't find anything new,,5,Iphone13
Anurag Chowdary,Reviewed in India on 15 December 2021, Beast performance 🔥 battery life is better but problem with this is unable to scan codes apart from that 13 is unbeatable,,5,Iphone13
Santhoshmon M,Reviewed in India on 26 January 2022,It's good phone more stora it's camera and well only nice phone iPhone 13 it's better and all good Apple,,5,Iphone13
Amazon Customer,Reviewed in India on 22 February 2022,"I phone 13 having lot of good features but difficulties for sr people..missing home button, no call recording, need to buy c type charger etc..",,5,Iphone13
Aaditya Singh bohra,Reviewed in India on 25 September 2021,Best phone ever . I was using iphone 12 but now I had upgrade to 13 thanks Amazon thank a lot,,5,Iphone13
Harsh Verma,Reviewed in India on 16 April 2022,"Touch & video quality awesome,
Face lock is super
Battery is very good
Sound quality is awesome
Colour is cool…,",,5,Iphone13
Mohd Sabir Khan,Reviewed in India on 8 February 2022,Battery camera smooth touch awesome white colour best colour I am very impressed with the quality of the product ..,,5,Iphone13
Sarath R Mechery,Reviewed in India on 17 May 2022,Very much satisfied with the purchase.Best choice under 70 thousand rupees.Software experience is top notch.Only negative is that no charger in the box.,,5,Iphone13
Ashish Jha,Reviewed in India on 6 February 2022,"Truely amazed with its performance, though I miss my second kidney .... Still happy and surviving... Go for it today...",,5,Iphone13
Shivlall kumar,Reviewed in India on 29 April 2022,Got it for 103990/- only but now I don't have 1 kidney. Wroth of money must buy best for pubg,,5,Iphone13
Gracy,Reviewed in India on 25 October 2021,"Best batteryyy life everr👍🏻👍🏻👍🏻👍🏻
Go for it..i m in love with iphone 13
Osm phone with osm battery life
✌️",,5,Iphone13
Surya Chandra,Reviewed in India on 28 May 2022,Best product to buy at this price and give you all things its premium choice you know got it ok,,4,Iphone13
Ahmed M.,Reviewed in India on 5 May 2022,"Worst iphone ever. Unbelievable issues like frozen screen, hangs a lot, miss behaving on charging, glitches when Switching normal to bluetooth or between apps and many more!!!! .",,1,Iphone13
Ajit yadav,Reviewed in India on 6 May 2022,"Fantastic device it is, appreciate phones produced by apple, easy and long lasting with complete security. A must have device",,5,Iphone13
Alpesh Patel,Reviewed in India on 27 January 2022,,,4,Iphone13
ASHWIN,Reviewed in India on 3 May 2022,"Those who said IPHONE doesn’t hang, they are wrong, using it from last 2 months and the phone got hanged for few seconds while using some apps.",,4,Iphone13
Chirayu jojan,Reviewed in India on 7 May 2022,"Amazon serve the best product all i want to say, i wish i had this and apple products are super successful and Amazon serve these product in short time",,5,Iphone13
Pratyaksh singhal,Reviewed in India on 6 February 2022,"Best I phone
I’ll upgrade from 11
Pro
To 13 pro
Beast phone
Best in camera
No words for.Apple
K",,5,Iphone13
Pusp kumar patel,Reviewed in India on 9 May 2022,"Osm phone and performance big battery
Digonal camera is so advanced. Heavy processor A15 chip set light weight sounds are good in speakers",,5,Iphone13
Amazon Customer,Reviewed in India on 26 April 2022,I was using one plus before tried iphone first time grate experience just go for it if you put 70k best option is iphone,,5,Iphone13
Sayed mohid ali,Reviewed in India on 12 May 2022,"Osm phone
Good battery backup
Colour is also good
Water resident
Camera quaint also to good
Price range is good",,5,Iphone13
Kashif,Reviewed in India on 23 May 2022,As expected. Battery life is still where apple has to work. Rest all are fine and as expected. Some features are new.,,5,Iphone13
Amazon Customer,Reviewed in India on 25 December 2021,,,5,Iphone13
SHREYASH INGALE,Reviewed in India on 10 October 2021,,,5,Iphone13
Anil,Reviewed in India on 5 February 2022,TOTALLY DIFFERENT FROM IPHONE 12 BETTER CAMERA FASTER PROCESSOR AND BETTER BATTRY LIFE A MUST BUY. THE BEST PHONE EVER MADE.,,5,Iphone13
HARI KRISHNA SHARMA,Reviewed in India on 20 March 2022,"My dream is to buy this phone but pocket is so tight . Just a marichika to me.
Every day I think to have this .",,5,Iphone13
Sagar raut,Reviewed in India on 18 January 2022,"I can't afford it's cover 😂😂😂😂

And you are giving discount on that phone 😂 I can only use its launcher 😂😂",,5,Iphone13
Birjesh,Reviewed in India on 13 March 2022,Gud product and performance both are perfectly work service is also Gud pictures thanks apple for Gud gadgets thanks thanks,,5,Iphone13
PIZZA BRUST,Reviewed in India on 13 March 2022,"I didn't use the product but this is very hard security device and it's my dream..
And you also purchase the iphone13",,5,Iphone13
vaishali adchitre,Reviewed in India on 16 May 2022,"Nice product at all , battery life is also improved in new series of apples so I think all issues resolved",,5,Iphone13
BRIJESH MARRIYA,Reviewed in India on 1 May 2022,,,5,Iphone13
Vikas Kumar,Reviewed in India on 3 May 2022,The most important part I love this phone camera even in low light Conditions pictures quality are superb love it,,5,Iphone13
Rita,Reviewed in India on 5 May 2022,Buy a nokia 3310 instead but don't buy apple. Poor picture quality 60hz not at all accepted at that price point,,1,Iphone13
Sankalp,Reviewed in India on 8 November 2021,"SLIGHT speed difference, more batter backup for more than 12 Not worth it Go for 12 instead.. No difference at all",,1,Iphone13
Sahithi,Reviewed in India on 20 May 2022,Not a gud one iphone 13 not nice product and not received product I have raised my concern but no,,1,Iphone13
Mohammed A.,Reviewed in India on 18 March 2022,Good but buy i phone 12 for this price that is much good in my opinion and 11 pro i,,5,Iphone13
mrutyunjaya jena,Reviewed in India on 14 May 2022,,,5,Iphone13
